time,ax,ay,az,gx,gy,gz
1595879275,-0.5846,0.8217,0.1517,-0.2439,-0.1220,0.8537
1595879275,-0.5842,0.8250,0.1513,-0.0610,-0.3049,2.3171
1595879275,-0.5790,0.8264,0.1518,-0.0610,-0.4268,3.3537
1595879275,-0.5773,0.8292,0.1518,0.0000,-0.4878,3.8415
1595879275,-0.5761,0.8320,0.1531,0.1220,-0.4878,3.7195
1595879275,-0.5745,0.8329,0.1547,0.0000,-0.3659,3.1707
1595879275,-0.5728,0.8318,0.1537,-0.1829,-0.2439,2.2561
1595879275,-0.5745,0.8332,0.1542,-0.1829,-0.1829,1.0976
1595879275,-0.5758,0.8323,0.1518,-0.2439,0.0000,-0.0610
1595879275,-0.5770,0.8307,0.1539,-0.3049,0.0000,-1.1585
1595879275,-0.5782,0.8301,0.1511,-0.4878,0.2439,-2.1341
1595879275,-0.5817,0.8255,0.1509,-0.5488,0.3659,-2.8049
1595879275,-0.5842,0.8254,0.1528,-0.6098,0.3659,-3.1707
1595879275,-0.5852,0.8248,0.1501,-0.5488,0.3049,-2.9878
1595879275,-0.5854,0.8220,0.1511,-0.4878,0.3049,-2.5000
1595879275,-0.5849,0.8217,0.1530,-0.3659,0.1829,-1.7683
1595879275,-0.5859,0.8230,0.1513,-0.3659,0.0610,-0.9146
1595879275,-0.5834,0.8239,0.1523,-0.3659,0.0610,0.0610
1595879275,-0.5833,0.8245,0.1493,-0.3049,-0.0610,0.9756
1595879275,-0.5821,0.8264,0.1521,-0.1829,-0.2439,1.7073
1595879275,-0.5797,0.8276,0.1533,-0.0610,-0.3659,2.1341
1595879275,-0.5784,0.8282,0.1520,-0.1220,-0.3659,2.3780
1595879275,-0.5776,0.8292,0.1519,-0.1220,-0.3049,2.1951
1595879275,-0.5767,0.8312,0.1530,-0.1829,-0.2439,1.7683
1595879275,-0.5755,0.8306,0.1529,-0.1829,-0.1220,1.1585
1595879275,-0.5766,0.8309,0.1522,-0.3049,0.0000,0.3659
1595879275,-0.5788,0.8317,0.1525,-0.3049,0.0000,-0.3659
1595879275,-0.5783,0.8291,0.1525,-0.3659,0.1220,-0.9756
1595879275,-0.5791,0.8257,0.1499,-0.3659,0.1829,-1.6463
1595879275,-0.5817,0.8256,0.1496,-0.4268,0.2439,-2.0122
1595879275,-0.5835,0.8251,0.1514,-0.5488,0.2439,-2.0732
